class,sha256,sample_name,source,is_malware,family,confidence,vt_detections,gt_reason,recheck_engine,recheck_family,recheck_vt_detections,recheck_note,analysis_status,error,file_path,family_corrected,family_source
malware_high,022c88f2397b59ef6394db385163b1ed44c5a4b720f667ca3b91983b04f89433,Opfake_022c88f2397b59ef6394db385163b1ed44c5a4b720f667ca3b91983b04f89433.apk,AndroZoo-Drebin,yes,Opfake,high,40,vt_consensus_40,virustotal,Opfake,40,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_022c88f2397b59ef6394db385163b1ed44c5a4b720f667ca3b91983b04f89433.apk,Opfake,filename_prefix
malware_high,025ab95fa2b88dabc0894d575ae0b961f1b22c2da2adf1569c35ba1a7e776970,Kmin_025ab95fa2b88dabc0894d575ae0b961f1b22c2da2adf1569c35ba1a7e776970.apk,AndroZoo-Drebin,yes,Kmin,high,37,vt_consensus_37,virustotal,Kmin,37,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Kmin_025ab95fa2b88dabc0894d575ae0b961f1b22c2da2adf1569c35ba1a7e776970.apk,Kmin,filename_prefix
malware_high,03385b42f9dffe697a883aac40042188e658145e8d67e0dab9d665501d7e02aa,Opfake_03385b42f9dffe697a883aac40042188e658145e8d67e0dab9d665501d7e02aa.apk,AndroZoo-Drebin,yes,Opfake,high,32,existing:gt_json,virustotal,Opfake,36,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_03385b42f9dffe697a883aac40042188e658145e8d67e0dab9d665501d7e02aa.apk,Opfake,filename_prefix
malware_high,03a2c97e0ed693d31b8974b2383f2ccb2b3d5a6046042e242085c9817855b1cb,Opfake_03a2c97e0ed693d31b8974b2383f2ccb2b3d5a6046042e242085c9817855b1cb.apk,AndroZoo-Drebin,yes,AndroidOS,high,41,vt_consensus_39,virustotal,AndroidOS,39,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_03a2c97e0ed693d31b8974b2383f2ccb2b3d5a6046042e242085c9817855b1cb.apk,Opfake,filename_prefix
malware_high,0526cff3ebb1fbfa493cf982fcba85409ae692157b25f9046469576bf58e8c4d,FakeTimer_0526cff3ebb1fbfa493cf982fcba85409ae692157b25f9046469576bf58e8c4d.apk,AndroZoo-Drebin,yes,FakeTimer,high,37,existing:gt_json,virustotal,FakeTimer,38,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeTimer_0526cff3ebb1fbfa493cf982fcba85409ae692157b25f9046469576bf58e8c4d.apk,FakeTimer,filename_prefix
malware_high,07e47fbf43c585155ddcdae49c3330c00ceceedf6c9f98432cf631769a21b206,Opfake_07e47fbf43c585155ddcdae49c3330c00ceceedf6c9f98432cf631769a21b206.apk,AndroZoo-Drebin,yes,Opfake,high,35,vt_consensus_35,virustotal,Opfake,35,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_07e47fbf43c585155ddcdae49c3330c00ceceedf6c9f98432cf631769a21b206.apk,Opfake,filename_prefix
malware_high,090b5be26bcc4df6186124c2b47831eb96761fcf61282d63e13fa235a20c7539,Plankton_090b5be26bcc4df6186124c2b47831eb96761fcf61282d63e13fa235a20c7539.apk,AndroZoo-Drebin,yes,Plankton,high,21,existing:gt_json,virustotal,Adware,36,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Plankton_090b5be26bcc4df6186124c2b47831eb96761fcf61282d63e13fa235a20c7539.apk,Plankton,filename_prefix
malware_high,0a394ec6d7c750349a54d4893b83df31072900e804ce4845dcae763348c2e187,Opfake_0a394ec6d7c750349a54d4893b83df31072900e804ce4845dcae763348c2e187.apk,AndroZoo-Drebin,yes,Opfake,high,38,vt_consensus_38,virustotal,Opfake,38,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_0a394ec6d7c750349a54d4893b83df31072900e804ce4845dcae763348c2e187.apk,Opfake,filename_prefix
malware_high,0c5f6f74735692fce876d86c95d36c74df88eec9647853590ee8ec9b1fabfce1,FakeInstaller_0c5f6f74735692fce876d86c95d36c74df88eec9647853590ee8ec9b1fabfce1.apk,AndroZoo-Drebin,yes,FakeInstaller,high,32,existing:gt_json,virustotal,FakeInst,41,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_0c5f6f74735692fce876d86c95d36c74df88eec9647853590ee8ec9b1fabfce1.apk,FakeInstaller,filename_prefix
malware_high,0c8890bd550dd21cc5b0feb9ad101984e194719b2656ac904b7aefb35765b15f,SpyHasb_0c8890bd550dd21cc5b0feb9ad101984e194719b2656ac904b7aefb35765b15f.apk,AndroZoo-Drebin,yes,SpyHasb,high,30,vt_consensus_30,virustotal,SpyHasb,30,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/SpyHasb_0c8890bd550dd21cc5b0feb9ad101984e194719b2656ac904b7aefb35765b15f.apk,SpyHasb,filename_prefix
malware_high,0ca64e19e09d8af20a7a9269aca259da3406c5fd1c3627f92fb601af2c2d7d9a,Plankton_0ca64e19e09d8af20a7a9269aca259da3406c5fd1c3627f92fb601af2c2d7d9a.apk,AndroZoo-Drebin,yes,a,high,34,vt_consensus_31,virustotal,a,31,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Plankton_0ca64e19e09d8af20a7a9269aca259da3406c5fd1c3627f92fb601af2c2d7d9a.apk,Plankton,filename_prefix
malware_high,0f021e137e7d3ef426d85f373f64ac53f1ee6c26efd2772cdc9ccb95ff09f9e4,BaseBridge_0f021e137e7d3ef426d85f373f64ac53f1ee6c26efd2772cdc9ccb95ff09f9e4.apk,AndroZoo-Drebin,yes,BaseBridge,high,33,existing:gt_json,virustotal,Backdoor,37,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/BaseBridge_0f021e137e7d3ef426d85f373f64ac53f1ee6c26efd2772cdc9ccb95ff09f9e4.apk,BaseBridge,filename_prefix
malware_high,1035296bb576144475b684a9f703fc0220e8c0107a9e7e87c4bf76f72496b6c4,FakeInstaller_1035296bb576144475b684a9f703fc0220e8c0107a9e7e87c4bf76f72496b6c4.apk,AndroZoo-Drebin,yes,FakeInstaller,high,35,existing:gt_json,virustotal,AndroidOS,38,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_1035296bb576144475b684a9f703fc0220e8c0107a9e7e87c4bf76f72496b6c4.apk,FakeInstaller,filename_prefix
malware_high,10c902a0bb9645ee71ae95528fe90580120e628db17dcdefe8bf7ad4b4bbfc01,GinMaster_10c902a0bb9645ee71ae95528fe90580120e628db17dcdefe8bf7ad4b4bbfc01.apk,AndroZoo-Drebin,yes,Wooboo,high,31,vt_consensus_31,virustotal,Wooboo,31,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/GinMaster_10c902a0bb9645ee71ae95528fe90580120e628db17dcdefe8bf7ad4b4bbfc01.apk,GinMaster,filename_prefix
malware_high,10f2dcb4f070e9bf8182512e2c3de42d583aceecdcb606298e7e76175430e307,Iconosys_10f2dcb4f070e9bf8182512e2c3de42d583aceecdcb606298e7e76175430e307.apk,AndroZoo-Drebin,yes,Iconosys,high,35,vt_consensus_35,virustotal,Iconosys,35,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Iconosys_10f2dcb4f070e9bf8182512e2c3de42d583aceecdcb606298e7e76175430e307.apk,Iconosys,filename_prefix
malware_high,11172b2f0ccaa49ab486b313bb61cfb8900126b15541540acf42ad73cf096133,Plankton_11172b2f0ccaa49ab486b313bb61cfb8900126b15541540acf42ad73cf096133.apk,AndroZoo-Drebin,yes,Airpush,high,33,vt_consensus_33,virustotal,Airpush,33,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Plankton_11172b2f0ccaa49ab486b313bb61cfb8900126b15541540acf42ad73cf096133.apk,Plankton,filename_prefix
malware_high,13055eb9348525e119e0012172f39727a870a420ee54ffe562ea42d6cb6724f4,Plankton_13055eb9348525e119e0012172f39727a870a420ee54ffe562ea42d6cb6724f4.apk,AndroZoo-Drebin,yes,Plankton,high,16,existing:gt_json,virustotal,a,34,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Plankton_13055eb9348525e119e0012172f39727a870a420ee54ffe562ea42d6cb6724f4.apk,Plankton,filename_prefix
malware_high,13792ea5da63cc800e9c1cb1944d2ed66dedc2a2dfa940dbcd8828aa47c8b6ea,Plankton_13792ea5da63cc800e9c1cb1944d2ed66dedc2a2dfa940dbcd8828aa47c8b6ea.apk,AndroZoo-Drebin,yes,a,high,34,vt_consensus_34,virustotal,a,34,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Plankton_13792ea5da63cc800e9c1cb1944d2ed66dedc2a2dfa940dbcd8828aa47c8b6ea.apk,Plankton,filename_prefix
malware_high,149bde78b32be3c4c25379dd6c3310ce08eaf58804067a9870cfe7b4f51e62fe,Plankton_149bde78b32be3c4c25379dd6c3310ce08eaf58804067a9870cfe7b4f51e62fe.apk,AndroZoo-Drebin,yes,Plankton,high,29,existing:gt_json,virustotal,AndroidOS,34,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Plankton_149bde78b32be3c4c25379dd6c3310ce08eaf58804067a9870cfe7b4f51e62fe.apk,Plankton,filename_prefix
malware_high,1dd0ccbb47e46144a5e68afc619098730f561741618d89200ac9c06c460bf6e4,Plankton_1dd0ccbb47e46144a5e68afc619098730f561741618d89200ac9c06c460bf6e4.apk,AndroZoo-Drebin,yes,Plankton,high,41,vt_consensus_41,virustotal,Plankton,41,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Plankton_1dd0ccbb47e46144a5e68afc619098730f561741618d89200ac9c06c460bf6e4.apk,Plankton,filename_prefix
malware_high,1ff001f3ea8ef13d562b99b11cee7c1004abf7de486c38e9dddbaa2b64efd992,Zsone_1ff001f3ea8ef13d562b99b11cee7c1004abf7de486c38e9dddbaa2b64efd992.apk,AndroZoo-Drebin,yes,Zsone,high,33,vt_consensus_33,virustotal,Zsone,33,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Zsone_1ff001f3ea8ef13d562b99b11cee7c1004abf7de486c38e9dddbaa2b64efd992.apk,Zsone,filename_prefix
malware_high,21ea92178eccae3f448345dcab84d98f21a6b32ea412265d858665973874b5df,FakeInstaller_21ea92178eccae3f448345dcab84d98f21a6b32ea412265d858665973874b5df.apk,AndroZoo-Drebin,yes,FakeInst,high,39,vt_consensus_39,virustotal,FakeInst,39,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_21ea92178eccae3f448345dcab84d98f21a6b32ea412265d858665973874b5df.apk,FakeInstaller,filename_prefix
malware_high,22670788ea0108e1e205f34e0a039f994bc94f19563b6f09784074b41f61cc53,DroidKungFu_22670788ea0108e1e205f34e0a039f994bc94f19563b6f09784074b41f61cc53.apk,AndroZoo-Drebin,yes,Backdoor,high,41,vt_consensus_41,virustotal,Backdoor,41,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/DroidKungFu_22670788ea0108e1e205f34e0a039f994bc94f19563b6f09784074b41f61cc53.apk,DroidKungFu,filename_prefix
malware_high,238a4de3f693e8ae8506c72aab6838837a5fc92ae233c813404a1750204fa09d,Nickspy_238a4de3f693e8ae8506c72aab6838837a5fc92ae233c813404a1750204fa09d.apk,AndroZoo-Drebin,yes,NickiSpy,high,34,vt_consensus_31,virustotal,NickiSpy,31,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Nickspy_238a4de3f693e8ae8506c72aab6838837a5fc92ae233c813404a1750204fa09d.apk,NickiSpy,filename_prefix
malware_high,255eae7859b0855b15de30e5405a2714837ac556c238bc009ac74c5bfa69714a,Nisev_255eae7859b0855b15de30e5405a2714837ac556c238bc009ac74c5bfa69714a.apk,AndroZoo-Drebin,yes,Nisev,high,35,existing:gt_json,virustotal,Nisev,38,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Nisev_255eae7859b0855b15de30e5405a2714837ac556c238bc009ac74c5bfa69714a.apk,Nisev,filename_prefix
malware_high,27adebb28c7871e192407c86a69b9b1ec6a1b8ecaf535d96f88f00bb54423b26,Opfake_27adebb28c7871e192407c86a69b9b1ec6a1b8ecaf535d96f88f00bb54423b26.apk,AndroZoo-Drebin,yes,AndroidOS,high,37,vt_consensus_37,virustotal,AndroidOS,37,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_27adebb28c7871e192407c86a69b9b1ec6a1b8ecaf535d96f88f00bb54423b26.apk,Opfake,filename_prefix
malware_high,315e29c580f1720dfc0f7ef7d48beeb3321f3bf343646e022420af119ad7a370,Opfake_315e29c580f1720dfc0f7ef7d48beeb3321f3bf343646e022420af119ad7a370.apk,AndroZoo-Drebin,yes,Opfake,high,36,existing:gt_json,virustotal,Opfake,40,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_315e29c580f1720dfc0f7ef7d48beeb3321f3bf343646e022420af119ad7a370.apk,Opfake,filename_prefix
malware_high,326fc668fbf5dd4812b075fd963994e1378a0533637899eb07e639bcb9ecd733,Imlog_326fc668fbf5dd4812b075fd963994e1378a0533637899eb07e639bcb9ecd733.apk,AndroZoo-Drebin,yes,Imlog,high,34,vt_consensus_34,virustotal,Imlog,34,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Imlog_326fc668fbf5dd4812b075fd963994e1378a0533637899eb07e639bcb9ecd733.apk,Imlog,filename_prefix
malware_high,328ff57e39148daf440359709e92989aad445f1b41b3f33135238a9343317d85,Plankton_328ff57e39148daf440359709e92989aad445f1b41b3f33135238a9343317d85.apk,AndroZoo-Drebin,yes,Adware,high,34,vt_consensus_34,virustotal,Adware,34,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Plankton_328ff57e39148daf440359709e92989aad445f1b41b3f33135238a9343317d85.apk,Plankton,filename_prefix
malware_high,33d27a5f6b07557021fc4c7959bef4c0e7ee79cc3991e7e213de976b60af1147,Typstu_33d27a5f6b07557021fc4c7959bef4c0e7ee79cc3991e7e213de976b60af1147.apk,AndroZoo-Drebin,yes,Typstu,high,35,vt_consensus_35,virustotal,Typstu,35,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Typstu_33d27a5f6b07557021fc4c7959bef4c0e7ee79cc3991e7e213de976b60af1147.apk,Typstu,filename_prefix
malware_high,352e2e2b57138099966a3a558f9eb3d6a88c27fa6d401f767b36e5cf3440f06a,FakeInstaller_352e2e2b57138099966a3a558f9eb3d6a88c27fa6d401f767b36e5cf3440f06a.apk,AndroZoo-Drebin,yes,FakeInst,high,38,vt_consensus_38,virustotal,FakeInst,38,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_352e2e2b57138099966a3a558f9eb3d6a88c27fa6d401f767b36e5cf3440f06a.apk,FakeInstaller,filename_prefix
malware_high,36c25d77e5097eaec3b3b7fe879533d093e8cd40bce16aff601102838eb2a211,MobileTx_36c25d77e5097eaec3b3b7fe879533d093e8cd40bce16aff601102838eb2a211.apk,AndroZoo-Drebin,yes,MobileTx,high,35,vt_consensus_35,virustotal,MobileTx,35,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/MobileTx_36c25d77e5097eaec3b3b7fe879533d093e8cd40bce16aff601102838eb2a211.apk,MobileTx,filename_prefix
malware_high,379f0932084641fd8839b2101428a5c856f4d9c54dc9aff4a5d58a0de9a12595,Plankton_379f0932084641fd8839b2101428a5c856f4d9c54dc9aff4a5d58a0de9a12595.apk,AndroZoo-Drebin,yes,Plankton,high,28,existing:gt_json,virustotal,Adware,34,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Plankton_379f0932084641fd8839b2101428a5c856f4d9c54dc9aff4a5d58a0de9a12595.apk,Plankton,filename_prefix
malware_high,37c97fe776f0af6b21be6892124317461f75032f33944d933f1d046a90bd13be,Nandrobox_37c97fe776f0af6b21be6892124317461f75032f33944d933f1d046a90bd13be.apk,AndroZoo-Drebin,yes,Nandrobox,high,32,existing:gt_json,virustotal,Nandrobox,36,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Nandrobox_37c97fe776f0af6b21be6892124317461f75032f33944d933f1d046a90bd13be.apk,Nandrobox,filename_prefix
malware_high,3c44fed6329931c17ffbbe8044b9181ab54cd9c5e9671c657e6f5a0882f5d59c,GinMaster_3c44fed6329931c17ffbbe8044b9181ab54cd9c5e9671c657e6f5a0882f5d59c.apk,AndroZoo-Drebin,yes,GinMaster,high,36,vt_consensus_36,virustotal,GinMaster,36,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/GinMaster_3c44fed6329931c17ffbbe8044b9181ab54cd9c5e9671c657e6f5a0882f5d59c.apk,GinMaster,filename_prefix
malware_high,3dfbecd41310db51f8aa31149d9e5619ed7799166f2e7a57b32c30d6633c82cb,Geinimi_3dfbecd41310db51f8aa31149d9e5619ed7799166f2e7a57b32c30d6633c82cb.apk,AndroZoo-Drebin,yes,Geinimi,high,41,vt_consensus_41,virustotal,Geinimi,41,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Geinimi_3dfbecd41310db51f8aa31149d9e5619ed7799166f2e7a57b32c30d6633c82cb.apk,Geinimi,filename_prefix
malware_high,3f76c482fdd58df5edd678e4730745e7cbafe298d0ebe0770ff962a3c2d6cf7f,Plankton_3f76c482fdd58df5edd678e4730745e7cbafe298d0ebe0770ff962a3c2d6cf7f.apk,AndroZoo-Drebin,yes,Plankton,high,30,existing:gt_json,virustotal,a,35,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Plankton_3f76c482fdd58df5edd678e4730745e7cbafe298d0ebe0770ff962a3c2d6cf7f.apk,Plankton,filename_prefix
malware_high,412f959e050df1e74d732401f67210595b7db1c3dbd6e27c49fd1ee2bf8031b4,FakeInstaller_412f959e050df1e74d732401f67210595b7db1c3dbd6e27c49fd1ee2bf8031b4.apk,AndroZoo-Drebin,yes,FakeInst,high,39,vt_consensus_39,virustotal,FakeInst,39,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_412f959e050df1e74d732401f67210595b7db1c3dbd6e27c49fd1ee2bf8031b4.apk,FakeInstaller,filename_prefix
malware_high,43f62b4cca7597f24772bf7edd005c3929b5e4d1bc821d5097a7d11ff02c0a93,FakeInstaller_43f62b4cca7597f24772bf7edd005c3929b5e4d1bc821d5097a7d11ff02c0a93.apk,AndroZoo-Drebin,yes,FakeInst,high,46,vt_consensus_46,virustotal,FakeInst,46,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_43f62b4cca7597f24772bf7edd005c3929b5e4d1bc821d5097a7d11ff02c0a93.apk,FakeInstaller,filename_prefix
malware_high,45d2031af6420768aef7c0d4a0b08063939abe88c27e0344cf9c787f73eb8f3e,SMSreg_45d2031af6420768aef7c0d4a0b08063939abe88c27e0344cf9c787f73eb8f3e.apk,AndroZoo-Drebin,yes,AndroidOS,high,37,vt_consensus_37,virustotal,AndroidOS,37,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/SMSreg_45d2031af6420768aef7c0d4a0b08063939abe88c27e0344cf9c787f73eb8f3e.apk,SMSreg,filename_prefix
malware_high,47a4aff5aaac505f213fb058e22cb5fecd03791c3f60ff9529b9f9befcbc2012,BaseBridge_47a4aff5aaac505f213fb058e22cb5fecd03791c3f60ff9529b9f9befcbc2012.apk,AndroZoo-Drebin,yes,BaseBridge,high,37,existing:gt_json,virustotal,Exploit,50,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/BaseBridge_47a4aff5aaac505f213fb058e22cb5fecd03791c3f60ff9529b9f9befcbc2012.apk,BaseBridge,filename_prefix
malware_high,48f7ecd18cadc12914b89e91336b9885131d4151a9ed1975f6456e7951633583,Plankton_48f7ecd18cadc12914b89e91336b9885131d4151a9ed1975f6456e7951633583.apk,AndroZoo-Drebin,yes,AndroidOS,high,33,vt_consensus_33,virustotal,AndroidOS,33,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Plankton_48f7ecd18cadc12914b89e91336b9885131d4151a9ed1975f6456e7951633583.apk,Plankton,filename_prefix
malware_high,4dc2d4c59ca4e06b852ccbec728009a2a7a7e1e3f6cee65588d4d376b7f14a2d,Copycat_4dc2d4c59ca4e06b852ccbec728009a2a7a7e1e3f6cee65588d4d376b7f14a2d.apk,AndroZoo-Drebin,yes,FakeApp,high,33,vt_consensus_33,virustotal,FakeApp,33,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Copycat_4dc2d4c59ca4e06b852ccbec728009a2a7a7e1e3f6cee65588d4d376b7f14a2d.apk,Copycat,filename_prefix
malware_high,4e355df8f0843afc4a7bfc294ee4b1db9e9b896269c754c2d57dcb647dcd3efb,Opfake_4e355df8f0843afc4a7bfc294ee4b1db9e9b896269c754c2d57dcb647dcd3efb.apk,AndroZoo-Drebin,yes,Opfake,high,36,existing:gt_json,virustotal,AndroidOS,38,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_4e355df8f0843afc4a7bfc294ee4b1db9e9b896269c754c2d57dcb647dcd3efb.apk,Opfake,filename_prefix
malware_high,4fca2064417bf4c9e96131aaa59021a56f6d01c18d74d085cf01cb9e9c4e6e25,Plankton_4fca2064417bf4c9e96131aaa59021a56f6d01c18d74d085cf01cb9e9c4e6e25.apk,AndroZoo-Drebin,yes,Plankton,high,29,existing:gt_json,virustotal,Airpush,34,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Plankton_4fca2064417bf4c9e96131aaa59021a56f6d01c18d74d085cf01cb9e9c4e6e25.apk,Plankton,filename_prefix
malware_high,5010f34461e309ea1bc5539bb24fccc320576ce6d677a29604f5568c0a5e6315,Opfake_5010f34461e309ea1bc5539bb24fccc320576ce6d677a29604f5568c0a5e6315.apk,AndroZoo-Drebin,yes,Opfake,high,30,existing:gt_json,virustotal,Opfake,36,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_5010f34461e309ea1bc5539bb24fccc320576ce6d677a29604f5568c0a5e6315.apk,Opfake,filename_prefix
malware_high,5030b673a6de2f1e1a83e3cb911fe053bdc38439d6a22ebad1c8a3a59d513205,Opfake_5030b673a6de2f1e1a83e3cb911fe053bdc38439d6a22ebad1c8a3a59d513205.apk,AndroZoo-Drebin,yes,Opfake,high,34,vt_consensus_34,virustotal,Opfake,34,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_5030b673a6de2f1e1a83e3cb911fe053bdc38439d6a22ebad1c8a3a59d513205.apk,Opfake,filename_prefix
malware_high,536a6084656a2d58e81a88ecfe0a0d050a4a5794f65cbc09170646c3e4c0dc0c,GinMaster_536a6084656a2d58e81a88ecfe0a0d050a4a5794f65cbc09170646c3e4c0dc0c.apk,AndroZoo-Drebin,yes,GinMaster,high,30,existing:gt_json,virustotal,GinMaster,36,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/GinMaster_536a6084656a2d58e81a88ecfe0a0d050a4a5794f65cbc09170646c3e4c0dc0c.apk,GinMaster,filename_prefix
malware_high,54ece852176437e02ce2400e48c5545d32a5d69adee4a66a337ba98c67aea94e,Adsms_54ece852176437e02ce2400e48c5545d32a5d69adee4a66a337ba98c67aea94e.apk,AndroZoo-Drebin,yes,Adsms,high,38,vt_consensus_38,virustotal,Adsms,38,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Adsms_54ece852176437e02ce2400e48c5545d32a5d69adee4a66a337ba98c67aea94e.apk,Adsms,filename_prefix
malware_high,54f2a636e000c55bb725d7e552a22117837c1676fb4b96decd135ae10e6f7049,BaseBridge_54f2a636e000c55bb725d7e552a22117837c1676fb4b96decd135ae10e6f7049.apk,AndroZoo-Drebin,yes,BaseBridge,high,42,existing:gt_json,virustotal,Exploit,48,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/BaseBridge_54f2a636e000c55bb725d7e552a22117837c1676fb4b96decd135ae10e6f7049.apk,BaseBridge,filename_prefix
malware_high,5606655728a5e64d3c2229deb831d087605a1362fd545dc5d7a93961bf1c7825,Opfake_5606655728a5e64d3c2229deb831d087605a1362fd545dc5d7a93961bf1c7825.apk,AndroZoo-Drebin,yes,a,high,38,vt_consensus_38,virustotal,a,38,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_5606655728a5e64d3c2229deb831d087605a1362fd545dc5d7a93961bf1c7825.apk,Opfake,filename_prefix
malware_high,562c92478e7cf5790e6bd8d706c51d9178ea1bd58537575f03edbbb427f54fc9,DroidKungFu_562c92478e7cf5790e6bd8d706c51d9178ea1bd58537575f03edbbb427f54fc9.apk,AndroZoo-Drebin,yes,DroidKungFu,high,42,vt_consensus_42,virustotal,DroidKungFu,42,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/DroidKungFu_562c92478e7cf5790e6bd8d706c51d9178ea1bd58537575f03edbbb427f54fc9.apk,DroidKungFu,filename_prefix
malware_high,584efe8d1449e1d03b30e08a9abf916c510628ae6950da11e195a22653190d48,Kmin_584efe8d1449e1d03b30e08a9abf916c510628ae6950da11e195a22653190d48.apk,AndroZoo-Drebin,yes,Kmin,high,35,existing:gt_json,virustotal,Kmin,37,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Kmin_584efe8d1449e1d03b30e08a9abf916c510628ae6950da11e195a22653190d48.apk,Kmin,filename_prefix
malware_high,5b6f0757e98303cf337d10b6f8c7378bdfd4de30dea624545207dd01a85b6c37,BaseBridge_5b6f0757e98303cf337d10b6f8c7378bdfd4de30dea624545207dd01a85b6c37.apk,AndroZoo-Drebin,yes,BaseBridge,high,35,existing:gt_json,virustotal,Backdoor,39,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/BaseBridge_5b6f0757e98303cf337d10b6f8c7378bdfd4de30dea624545207dd01a85b6c37.apk,BaseBridge,filename_prefix
malware_high,5e7116ea24dee71abac470b432a62c41e0fd680663162a486ab2b6fe25ccf367,FakeInstaller_5e7116ea24dee71abac470b432a62c41e0fd680663162a486ab2b6fe25ccf367.apk,AndroZoo-Drebin,yes,FakeInst,high,37,vt_consensus_37,virustotal,FakeInst,37,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_5e7116ea24dee71abac470b432a62c41e0fd680663162a486ab2b6fe25ccf367.apk,FakeInstaller,filename_prefix
